source_id,entity_id,entity_type,title,url,domain,source_type,authority_tier,continuity,canon_status,fetch_status,retrieved_at,notes
src:ddragon:alistar,char:alistar,CHAMPION,Alistar — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Alistar.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:ambessa,char:ambessa,CHAMPION,Ambessa — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/ambessa/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:ambessa,char:ambessa,CHAMPION,Ambessa — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAmbessa,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:ambessa,char:ambessa,CHAMPION,Ambessa — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ambessa,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:ambessa,char:ambessa,CHAMPION,Ambessa — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ambessa.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:amumu,char:amumu,CHAMPION,Amumu — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/amumu/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:amumu,char:amumu,CHAMPION,Amumu — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAmumu,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:amumu,char:amumu,CHAMPION,Amumu — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Amumu,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:amumu,char:amumu,CHAMPION,Amumu — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Amumu.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:anivia,char:anivia,CHAMPION,Anivia — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/anivia/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:anivia,char:anivia,CHAMPION,Anivia — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAnivia,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:anivia,char:anivia,CHAMPION,Anivia — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Anivia,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:anivia,char:anivia,CHAMPION,Anivia — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Anivia.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:annie,char:annie,CHAMPION,Annie — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/annie/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:annie,char:annie,CHAMPION,Annie — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAnnie,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:annie,char:annie,CHAMPION,Annie — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Annie,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:annie,char:annie,CHAMPION,Annie — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Annie.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:aphelios,char:aphelios,CHAMPION,Aphelios — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/aphelios/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:aphelios,char:aphelios,CHAMPION,Aphelios — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAphelios,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:aphelios,char:aphelios,CHAMPION,Aphelios — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Aphelios,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:aphelios,char:aphelios,CHAMPION,Aphelios — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Aphelios.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:ashe,char:ashe,CHAMPION,Ashe — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/ashe/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:ashe,char:ashe,CHAMPION,Ashe — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAshe,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:ashe,char:ashe,CHAMPION,Ashe — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Ashe,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:ashe,char:ashe,CHAMPION,Ashe — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Ashe.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:aurelion-sol,char:aurelion-sol,CHAMPION,Aurelion Sol — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/aurelion-sol/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:aurelion-sol,char:aurelion-sol,CHAMPION,Aurelion Sol — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAurelion_Sol,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:aurelion-sol,char:aurelion-sol,CHAMPION,Aurelion Sol — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Aurelion_Sol,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:aurelion-sol,char:aurelion-sol,CHAMPION,Aurelion Sol — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/AurelionSol.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:aurora,char:aurora,CHAMPION,Aurora — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/aurora/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:aurora,char:aurora,CHAMPION,Aurora — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAurora,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:aurora,char:aurora,CHAMPION,Aurora — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Aurora,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:aurora,char:aurora,CHAMPION,Aurora — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Aurora.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:azir,char:azir,CHAMPION,Azir — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/azir/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:azir,char:azir,CHAMPION,Azir — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3AAzir,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:azir,char:azir,CHAMPION,Azir — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Azir,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:azir,char:azir,CHAMPION,Azir — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Azir.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:bard,char:bard,CHAMPION,Bard — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/bard/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:bard,char:bard,CHAMPION,Bard — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3ABard,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:bard,char:bard,CHAMPION,Bard — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Bard,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:bard,char:bard,CHAMPION,Bard — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Bard.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:bel-veth,char:bel-veth,CHAMPION,Bel'Veth — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/bel-veth/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:bel-veth,char:bel-veth,CHAMPION,Bel'Veth — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3ABel'Veth,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:bel-veth,char:bel-veth,CHAMPION,Bel'Veth — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Bel'Veth,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:bel-veth,char:bel-veth,CHAMPION,Bel'Veth — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Belveth.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:blitzcrank,char:blitzcrank,CHAMPION,Blitzcrank — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/blitzcrank/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:blitzcrank,char:blitzcrank,CHAMPION,Blitzcrank — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3ABlitzcrank,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:blitzcrank,char:blitzcrank,CHAMPION,Blitzcrank — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Blitzcrank,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:ddragon:blitzcrank,char:blitzcrank,CHAMPION,Blitzcrank — DATA_DRAGON,https://ddragon.leagueoflegends.com/cdn/16.18.1/data/en_US/champion/Blitzcrank.json,ddragon.leagueoflegends.com,DATA_DRAGON,PRIMARY_OFFICIAL_STATIC,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:riot-bio:brand,char:brand,CHAMPION,Brand — CHAMPION_BIO,https://www.leagueoflegends.com/en-us/champions/brand/,www.leagueoflegends.com,CHAMPION_BIO,PRIMARY_OFFICIAL,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-universe:brand,char:brand,CHAMPION,Brand — WIKI_UNIVERSE,https://wiki.leagueoflegends.com/en-us/Universe%3ABrand,wiki.leagueoflegends.com,WIKI_UNIVERSE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
src:wiki-data:brand,char:brand,CHAMPION,Brand — WIKI_REFERENCE,https://wiki.leagueoflegends.com/en-us/Template%3AData_Brand,wiki.leagueoflegends.com,WIKI_REFERENCE,OFFICIAL_COMMUNITY_REFERENCE,MAIN_RUNETERRA,CURRENT_OR_REVIEW,UNFETCHED,,Use primary Riot text as highest-priority evidence; Wiki should point back to underlying Riot sources.
